*** Execution for following Query  :
R_1 R_2
R S
R_2 1 R_2
AND
R_3 4 R_3
Replacer: Clock

1993632,1983082
1993632,1951450
1983082,1932265
1951450,1932265
1993632,1932265
1932265,1902939
1983082,1902939
1951450,1902939
1993632,1902939
1931855,1902939
1931855,1862611
1951450,1859082
1993632,1859082
1862611,1859082
1931855,1859082
1983082,1838104
1859082,1838104
1951450,1838104
1993632,1838104
1862611,1838104
1931855,1838104
1983082,1838104
1859082,1838104
1951450,1838104
1993632,1838104
1862611,1838104
1931855,1838104
1862611,1831422
1931855,1831422
1931855,1824499
1931855,1824499
1831422,1823607
1862611,1823607
1824499,1823607
1824499,1823607
1931855,1823607
1824499,1816234
1824499,1816234
1931855,1816234
1831422,1767497
1862611,1767497
1816234,1767497
1824499,1767497
1824499,1767497
1931855,1767497
1782601,1767497
1951450,1748658
1993632,1748658
1823607,1748658
1767497,1748658
1831422,1748658
1862611,1748658
1816234,1748658
1824499,1748658
1824499,1748658
1931855,1748658
1782601,1748658
1931855,1743816
1782601,1743816
1862611,1737196
1816234,1737196
1824499,1737196
1824499,1737196
1743816,1737196
1931855,1737196
1782601,1737196
1824499,1707447
1824499,1707447
1743816,1707447
1931855,1707447
1782601,1707447
1735181,1707447
1816234,1699209
1707447,1699209
1824499,1699209
1824499,1699209
1743816,1699209
1931855,1699209
1782601,1699209
1735181,1699209
1748658,1656018
1951450,1656018
1993632,1656018
1823607,1656018
1767497,1656018
1831422,1656018
1737196,1656018
1862611,1656018
1699209,1656018
1816234,1656018
1707447,1656018
1824499,1656018
1824499,1656018
1743816,1656018
1931855,1656018
1782601,1656018
1735181,1656018
1748658,1645324
1951450,1645324
1993632,1645324
1823607,1645324
1767497,1645324
1831422,1645324
1737196,1645324
1862611,1645324
1699209,1645324
1816234,1645324
1707447,1645324
1824499,1645324
1824499,1645324
1743816,1645324
1931855,1645324
1782601,1645324
1735181,1645324
1737196,1627116
1862611,1627116
1699209,1627116
1816234,1627116
1707447,1627116
1824499,1627116
1824499,1627116
1743816,1627116
1931855,1627116
1782601,1627116
1735181,1627116
1627116,1623686
1737196,1623686
1862611,1623686
1699209,1623686
1816234,1623686
1707447,1623686
1824499,1623686
1824499,1623686
1743816,1623686
1931855,1623686
1782601,1623686
1735181,1623686
1816234,1618169
1707447,1618169
1824499,1618169
1824499,1618169
1743816,1618169
1931855,1618169
1782601,1618169
1735181,1618169
1951450,1604913
1993632,1604913
1823607,1604913
1767497,1604913
1831422,1604913
1623686,1604913
1627116,1604913
1737196,1604913
1862611,1604913
1699209,1604913
1618169,1604913
1816234,1604913
1707447,1604913
1824499,1604913
1824499,1604913
1743816,1604913
1931855,1604913
1782601,1604913
1735181,1604913
1902939,1572460
1932265,1572460
1838104,1572460
1838104,1572460
1983082,1572460
1859082,1572460
1656018,1572460
1645324,1572460
1748658,1572460
1604913,1572460
1951450,1572460
1993632,1572460
1823607,1572460
1767497,1572460
1831422,1572460
1623686,1572460
1627116,1572460
1737196,1572460
1862611,1572460
1699209,1572460
1618169,1572460
1816234,1572460
1707447,1572460
1824499,1572460
1824499,1572460
1743816,1572460
1931855,1572460
1782601,1572460
1735181,1572460
1902939,1552649
1932265,1552649
1838104,1552649
1838104,1552649
1983082,1552649
1859082,1552649
1656018,1552649
1645324,1552649
1748658,1552649
1604913,1552649
1951450,1552649
1993632,1552649
1823607,1552649
1767497,1552649
1831422,1552649
1623686,1552649
1627116,1552649
1737196,1552649
1862611,1552649
1699209,1552649
1618169,1552649
1816234,1552649
1707447,1552649
1824499,1552649
1824499,1552649
1743816,1552649
1931855,1552649
1782601,1552649
1735181,1552649
1623686,1545302
1627116,1545302
1737196,1545302
1862611,1545302
1699209,1545302
1618169,1545302
1816234,1545302
1707447,1545302
1824499,1545302
1824499,1545302
1743816,1545302
1931855,1545302
1782601,1545302
1735181,1545302
1656018,1529240
1645324,1529240
1748658,1529240
1604913,1529240
1951450,1529240
1993632,1529240
1823607,1529240
1767497,1529240
1831422,1529240
1545302,1529240
1623686,1529240
1627116,1529240
1737196,1529240
1862611,1529240
1699209,1529240
1618169,1529240
1816234,1529240
1707447,1529240
1824499,1529240
1824499,1529240
1743816,1529240
1931855,1529240
1782601,1529240
1735181,1529240
1743816,1517211
1931855,1517211
1782601,1517211
1735181,1517211
1951450,1497017
1993632,1497017
1823607,1497017
1767497,1497017
1831422,1497017
1545302,1497017
1623686,1497017
1627116,1497017
1737196,1497017
1862611,1497017
1699209,1497017
1618169,1497017
1816234,1497017
1707447,1497017
1824499,1497017
1824499,1497017
1517211,1497017
1743816,1497017
1931855,1497017
1782601,1497017
1735181,1497017
1816234,1470073
1707447,1470073
1824499,1470073
1824499,1470073
1517211,1470073
1743816,1470073
1931855,1470073
1782601,1470073
1735181,1470073
1572460,1469400
1552649,1469400
1902939,1469400
1932265,1469400
1838104,1469400
1838104,1469400
1983082,1469400
1859082,1469400
1529240,1469400
1656018,1469400
1645324,1469400
1748658,1469400
1604913,1469400
1497017,1469400
1951450,1469400
1993632,1469400
1823607,1469400
1767497,1469400
1831422,1469400
1545302,1469400
1623686,1469400
1627116,1469400
1737196,1469400
1862611,1469400
1699209,1469400
1618169,1469400
1470073,1469400
1816234,1469400
1707447,1469400
1824499,1469400
1824499,1469400
1517211,1469400
1743816,1469400
1931855,1469400
1782601,1469400
1735181,1469400
1470073,1444309
1816234,1444309
1707447,1444309
1824499,1444309
1824499,1444309
1517211,1444309
1743816,1444309
1931855,1444309
1782601,1444309
1735181,1444309
1931855,1434556
1782601,1434556
1735181,1434556
1767497,1433687
1831422,1433687
1545302,1433687
1623686,1433687
1627116,1433687
1737196,1433687
1862611,1433687
1699209,1433687
1618169,1433687
1444309,1433687
1470073,1433687
1816234,1433687
1707447,1433687
1824499,1433687
1824499,1433687
1517211,1433687
1743816,1433687
1434556,1433687
1931855,1433687
1782601,1433687
1735181,1433687
1859082,1424093
1529240,1424093
1656018,1424093
1645324,1424093
1748658,1424093
1604913,1424093
1497017,1424093
1951450,1424093
1993632,1424093
1823607,1424093
1433687,1424093
1767497,1424093
1831422,1424093
1545302,1424093
1623686,1424093
1627116,1424093
1737196,1424093
1862611,1424093
1699209,1424093
1618169,1424093
1444309,1424093
1470073,1424093
1816234,1424093
1707447,1424093
1824499,1424093
1824499,1424093
1517211,1424093
1743816,1424093
1434556,1424093
1931855,1424093
1782601,1424093
1735181,1424093
1823607,1415509
1433687,1415509
1767497,1415509
1831422,1415509
1545302,1415509
1623686,1415509
1627116,1415509
1737196,1415509
1862611,1415509
1699209,1415509
1618169,1415509
1444309,1415509
1470073,1415509
1816234,1415509
1707447,1415509
1824499,1415509
1824499,1415509
1517211,1415509
1743816,1415509
1434556,1415509
1931855,1415509
1782601,1415509
1735181,1415509
1572460,1405107
1552649,1405107
1902939,1405107
1932265,1405107
1838104,1405107
1838104,1405107
1983082,1405107
1424093,1405107
1859082,1405107
1529240,1405107
1656018,1405107
1645324,1405107
1748658,1405107
1604913,1405107
1497017,1405107
1951450,1405107
1993632,1405107
1415509,1405107
1823607,1405107
1433687,1405107
1767497,1405107
1831422,1405107
1545302,1405107
1623686,1405107
1627116,1405107
1737196,1405107
1862611,1405107
1699209,1405107
1618169,1405107
1444309,1405107
1470073,1405107
1816234,1405107
1707447,1405107
1824499,1405107
1824499,1405107
1517211,1405107
1743816,1405107
1434556,1405107
1931855,1405107
1782601,1405107
1735181,1405107
1767497,1403557
1831422,1403557
1545302,1403557
1623686,1403557
1627116,1403557
1737196,1403557
1862611,1403557
1699209,1403557
1618169,1403557
1444309,1403557
1470073,1403557
1816234,1403557
1707447,1403557
1824499,1403557
1824499,1403557
1517211,1403557
1743816,1403557
1434556,1403557
1931855,1403557
1782601,1403557
1735181,1403557
1699209,1389613
1618169,1389613
1444309,1389613
1470073,1389613
1816234,1389613
1707447,1389613
1824499,1389613
1824499,1389613
1517211,1389613
1743816,1389613
1434556,1389613
1931855,1389613
1782601,1389613
1735181,1389613
1433687,1367635
1403557,1367635
1767497,1367635
1831422,1367635
1545302,1367635
1623686,1367635
1627116,1367635
1737196,1367635
1862611,1367635
1389613,1367635
1699209,1367635
1618169,1367635
1444309,1367635
1470073,1367635
1816234,1367635
1707447,1367635
1824499,1367635
1824499,1367635
1517211,1367635
1743816,1367635
1434556,1367635
1931855,1367635
1782601,1367635
1735181,1367635
1645324,1364607
1748658,1364607
1604913,1364607
1497017,1364607
1951450,1364607
1993632,1364607
1415509,1364607
1823607,1364607
1367635,1364607
1433687,1364607
1403557,1364607
1767497,1364607
1831422,1364607
1545302,1364607
1623686,1364607
1627116,1364607
1737196,1364607
1862611,1364607
1389613,1364607
1699209,1364607
1618169,1364607
1444309,1364607
1470073,1364607
1816234,1364607
1707447,1364607
1824499,1364607
1824499,1364607
1517211,1364607
1743816,1364607
1434556,1364607
1931855,1364607
1782601,1364607
1735181,1364607
1767497,1352971
1831422,1352971
1545302,1352971
1623686,1352971
1627116,1352971
1737196,1352971
1862611,1352971
1389613,1352971
1699209,1352971
1618169,1352971
1444309,1352971
1470073,1352971
1816234,1352971
1707447,1352971
1824499,1352971
1824499,1352971
1517211,1352971
1743816,1352971
1434556,1352971
1931855,1352971
1782601,1352971
1735181,1352971
1627116,1347811
1737196,1347811
1862611,1347811
1389613,1347811
1699209,1347811
1618169,1347811
1444309,1347811
1470073,1347811
1816234,1347811
1707447,1347811
1824499,1347811
1824499,1347811
1517211,1347811
1743816,1347811
1434556,1347811
1931855,1347811
1782601,1347811
1735181,1347811
1572460,1344865
1552649,1344865
1902939,1344865
1932265,1344865
1838104,1344865
1838104,1344865
1983082,1344865
1424093,1344865
1859082,1344865
1529240,1344865
1656018,1344865
1364607,1344865
1645324,1344865
1748658,1344865
1604913,1344865
1497017,1344865
1951450,1344865
1993632,1344865
1415509,1344865
1823607,1344865
1367635,1344865
1433687,1344865
1403557,1344865
1352971,1344865
1767497,1344865
1831422,1344865
1545302,1344865
1623686,1344865
1347811,1344865
1627116,1344865
1737196,1344865
1862611,1344865
1389613,1344865
1699209,1344865
1618169,1344865
1444309,1344865
1470073,1344865
1816234,1344865
1707447,1344865
1824499,1344865
1824499,1344865
1517211,1344865
1743816,1344865
1434556,1344865
1931855,1344865
1782601,1344865
1735181,1344865
1823607,1343201
1367635,1343201
1433687,1343201
1403557,1343201
1352971,1343201
1767497,1343201
1831422,1343201
1545302,1343201
1623686,1343201
1347811,1343201
1627116,1343201
1737196,1343201
1862611,1343201
1389613,1343201
1699209,1343201
1618169,1343201
1444309,1343201
1470073,1343201
1816234,1343201
1707447,1343201
1824499,1343201
1824499,1343201
1517211,1343201
1743816,1343201
1434556,1343201
1931855,1343201
1782601,1343201
1735181,1343201
1352971,1321131
1767497,1321131
1831422,1321131
1545302,1321131
1623686,1321131
1347811,1321131
1627116,1321131
1737196,1321131
1862611,1321131
1389613,1321131
1699209,1321131
1618169,1321131
1444309,1321131
1470073,1321131
1816234,1321131
1707447,1321131
1824499,1321131
1824499,1321131
1517211,1321131
1743816,1321131
1434556,1321131
1931855,1321131
1782601,1321131
1735181,1321131
1824499,1299380
1824499,1299380
1517211,1299380
1743816,1299380
1434556,1299380
1931855,1299380
1782601,1299380
1735181,1299380
1656018,1292400
1364607,1292400
1645324,1292400
1748658,1292400
1604913,1292400
1497017,1292400
1951450,1292400
1993632,1292400
1415509,1292400
1343201,1292400
1823607,1292400
1367635,1292400
1433687,1292400
1403557,1292400
1321131,1292400
1352971,1292400
1767497,1292400
1831422,1292400
1545302,1292400
1623686,1292400
1347811,1292400
1627116,1292400
1737196,1292400
1862611,1292400
1389613,1292400
1699209,1292400
1618169,1292400
1444309,1292400
1470073,1292400
1816234,1292400
1707447,1292400
1299380,1292400
1824499,1292400
1824499,1292400
1517211,1292400
1743816,1292400
1434556,1292400
1931855,1292400
1782601,1292400
1735181,1292400
1434556,1283895
1931855,1283895
1782601,1283895
1735181,1283895
1433687,1235231
1403557,1235231
1321131,1235231
1352971,1235231
1767497,1235231
1831422,1235231
1545302,1235231
1623686,1235231
1347811,1235231
1627116,1235231
1737196,1235231
1862611,1235231
1389613,1235231
1699209,1235231
1618169,1235231
1444309,1235231
1470073,1235231
1816234,1235231
1707447,1235231
1299380,1235231
1824499,1235231
1824499,1235231
1517211,1235231
1743816,1235231
1283895,1235231
1434556,1235231
1931855,1235231
1782601,1235231
1735181,1235231
1816234,1234543
1707447,1234543
1299380,1234543
1824499,1234543
1824499,1234543
1517211,1234543
1743816,1234543
1283895,1234543
1434556,1234543
1931855,1234543
1782601,1234543
1735181,1234543
1816234,1234543
1707447,1234543
1299380,1234543
1824499,1234543
1824499,1234543
1517211,1234543
1743816,1234543
1283895,1234543
1434556,1234543
1931855,1234543
1782601,1234543
1735181,1234543
1367635,1218661
1235231,1218661
1433687,1218661
1403557,1218661
1321131,1218661
1352971,1218661
1767497,1218661
1831422,1218661
1545302,1218661
1623686,1218661
1347811,1218661
1627116,1218661
1737196,1218661
1862611,1218661
1389613,1218661
1699209,1218661
1618169,1218661
1444309,1218661
1470073,1218661
1234543,1218661
1234543,1218661
1816234,1218661
1707447,1218661
1299380,1218661
1824499,1218661
1824499,1218661
1517211,1218661
1743816,1218661
1283895,1218661
1434556,1218661
1931855,1218661
1782601,1218661
1735181,1218661
1782601,1213811
1735181,1213811
1645324,1212227
1748658,1212227
1604913,1212227
1497017,1212227
1951450,1212227
1993632,1212227
1415509,1212227
1343201,1212227
1823607,1212227
1218661,1212227
1367635,1212227
1235231,1212227
1433687,1212227
1403557,1212227
1321131,1212227
1352971,1212227
1767497,1212227
1831422,1212227
1545302,1212227
1623686,1212227
1347811,1212227
1627116,1212227
1737196,1212227
1862611,1212227
1389613,1212227
1699209,1212227
1618169,1212227
1444309,1212227
1470073,1212227
1234543,1212227
1234543,1212227
1816234,1212227
1707447,1212227
1299380,1212227
1824499,1212227
1824499,1212227
1517211,1212227
1743816,1212227
1283895,1212227
1434556,1212227
1931855,1212227
1213811,1212227
1782601,1212227
1735181,1212227
1932265,1183676
1838104,1183676
1838104,1183676
1983082,1183676
1424093,1183676
1859082,1183676
1529240,1183676
1292400,1183676
1656018,1183676
1364607,1183676
1212227,1183676
1645324,1183676
1748658,1183676
1604913,1183676
1497017,1183676
1951450,1183676
1993632,1183676
1415509,1183676
1343201,1183676
1823607,1183676
1218661,1183676
1367635,1183676
1235231,1183676
1433687,1183676
1403557,1183676
1321131,1183676
1352971,1183676
1767497,1183676
1831422,1183676
1545302,1183676
1623686,1183676
1347811,1183676
1627116,1183676
1737196,1183676
1862611,1183676
1389613,1183676
1699209,1183676
1618169,1183676
1444309,1183676
1470073,1183676
1234543,1183676
1234543,1183676
1816234,1183676
1707447,1183676
1299380,1183676
1824499,1183676
1824499,1183676
1517211,1183676
1743816,1183676
1283895,1183676
1434556,1183676
1931855,1183676
1213811,1183676
1782601,1183676
1735181,1183676
1529240,1178098
1292400,1178098
1656018,1178098
1364607,1178098
1212227,1178098
1645324,1178098
1748658,1178098
1604913,1178098
1497017,1178098
1951450,1178098
1993632,1178098
1415509,1178098
1343201,1178098
1823607,1178098
1218661,1178098
1367635,1178098
1235231,1178098
1433687,1178098
1403557,1178098
1321131,1178098
1352971,1178098
1767497,1178098
1831422,1178098
1545302,1178098
1623686,1178098
1347811,1178098
1627116,1178098
1737196,1178098
1862611,1178098
1389613,1178098
1699209,1178098
1618169,1178098
1444309,1178098
1470073,1178098
1234543,1178098
1234543,1178098
1816234,1178098
1707447,1178098
1299380,1178098
1824499,1178098
1824499,1178098
1517211,1178098
1743816,1178098
1283895,1178098
1434556,1178098
1931855,1178098
1213811,1178098
1782601,1178098
1735181,1178098
1367635,1173994
1235231,1173994
1433687,1173994
1403557,1173994
1321131,1173994
1352971,1173994
1767497,1173994
1831422,1173994
1545302,1173994
1623686,1173994
1347811,1173994
1627116,1173994
1737196,1173994
1862611,1173994
1389613,1173994
1699209,1173994
1618169,1173994
1444309,1173994
1470073,1173994
1234543,1173994
1234543,1173994
1816234,1173994
1707447,1173994
1299380,1173994
1824499,1173994
1824499,1173994
1517211,1173994
1743816,1173994
1283895,1173994
1434556,1173994
1931855,1173994
1213811,1173994
1782601,1173994
1735181,1173994
1497017,1173159
1951450,1173159
1993632,1173159
1415509,1173159
1343201,1173159
1823607,1173159
1218661,1173159
1173994,1173159
1367635,1173159
1235231,1173159
1433687,1173159
1403557,1173159
1321131,1173159
1352971,1173159
1767497,1173159
1831422,1173159
1545302,1173159
1623686,1173159
1347811,1173159
1627116,1173159
1737196,1173159
1862611,1173159
1389613,1173159
1699209,1173159
1618169,1173159
1444309,1173159
1470073,1173159
1234543,1173159
1234543,1173159
1816234,1173159
1707447,1173159
1299380,1173159
1824499,1173159
1824499,1173159
1517211,1173159
1743816,1173159
1283895,1173159
1434556,1173159
1931855,1173159
1213811,1173159
1782601,1173159
1735181,1173159
1283895,1165841
1434556,1165841
1931855,1165841
1213811,1165841
1782601,1165841
1735181,1165841
1173994,1138993
1367635,1138993
1235231,1138993
1433687,1138993
1403557,1138993
1321131,1138993
1352971,1138993
1767497,1138993
1831422,1138993
1545302,1138993
1623686,1138993
1347811,1138993
1627116,1138993
1737196,1138993
1862611,1138993
1389613,1138993
1699209,1138993
1618169,1138993
1444309,1138993
1470073,1138993
1234543,1138993
1234543,1138993
1816234,1138993
1707447,1138993
1299380,1138993
1824499,1138993
1824499,1138993
1517211,1138993
1743816,1138993
1165841,1138993
1283895,1138993
1434556,1138993
1931855,1138993
1213811,1138993
1782601,1138993
1735181,1138993
1292400,1134865
1656018,1134865
1364607,1134865
1212227,1134865
1645324,1134865
1748658,1134865
1604913,1134865
1173159,1134865
1497017,1134865
1951450,1134865
1993632,1134865
1415509,1134865
1343201,1134865
1823607,1134865
1218661,1134865
1138993,1134865
1173994,1134865
1367635,1134865
1235231,1134865
1433687,1134865
1403557,1134865
1321131,1134865
1352971,1134865
1767497,1134865
1831422,1134865
1545302,1134865
1623686,1134865
1347811,1134865
1627116,1134865
1737196,1134865
1862611,1134865
1389613,1134865
1699209,1134865
1618169,1134865
1444309,1134865
1470073,1134865
1234543,1134865
1234543,1134865
1816234,1134865
1707447,1134865
1299380,1134865
1824499,1134865
1824499,1134865
1517211,1134865
1743816,1134865
1165841,1134865
